Code Insee;Code Postal;Ville;Nom Ville long;;;;;Cedex
80021;80081;AMIENS;AMIENS CEDEX 2;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80082;AMIENS;AMIENS CEDEX 2;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80083;AMIENS;AMIENS CEDEX 2;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80084;AMIENS;AMIENS CEDEX 2;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80085;AMIENS;AMIENS CEDEX 2;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80086;AMIENS;AMIENS CEDEX 2;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80087;AMIENS;AMIENS CEDEX 2;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80088;AMIENS;AMIENS CEDEX 2;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80089;AMIENS;AMIENS CEDEX 2;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80090;AMIENS;AMIENS;80;E;01.01.0001;21.10.199621.10.1996;
80021;80091;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80092;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80093;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80094;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80095;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80096;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80097;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80098;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80099;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80891;AMIENS;AMIENS CEDEX 3;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80901;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80902;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80903;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80904;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80905;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80906;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80907;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80908;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80909;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80911;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80912;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80913;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80914;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80915;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80916;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80917;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80918;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
80021;80919;AMIENS;AMIENS CEDEX 9;80;E;01.01.0001;28.05.200328.05.2003;C
02013;02190;AMIFONTAINE;AMIFONTAINE;02;E;01.01.0001;25.10.199325.10.1993;
50006;50620;AMIGNY;AMIGNY;50;E;01.01.0001;25.10.199325.10.1993;
02014;02700;AMIGNY ROUY;AMIGNY ROUY;02;E;01.01.0001;25.10.199325.10.1993;
77002;77120;AMILLIS;AMILLIS;77;E;01.01.0001;25.10.199325.10.1993;
28006;28300;AMILLY;AMILLY;28;E;01.01.0001;25.10.199325.10.1993;
45004;45200;AMILLY;AMILLY;45;E;01.01.0001;25.10.199325.10.1993;
42004;42260;AMIONS;AMIONS;42;E;01.01.0001;25.10.199325.10.1993;
06002;06910;AMIRAT;AMIRAT;06;E;01.01.0001;25.10.199325.10.1993;
68005;68410;AMMERSCHWIHR;LES TROIS EPIS;68;E;01.01.0001;27.11.200327.11.2003;
68005;68770;AMMERSCHWIHR;AMMERSCHWIHR;68;E;01.01.0001;25.10.199325.10.1993;
68006;68210;AMMERZWILLER;AMMERZWILLER;68;E;01.01.0001;25.10.199310.01.1994;
14010;14170;AMMEVILLE;L OUDON;14;E;01.01.0001;25.10.199325.10.1993;
72004;72540;AMNE;AMNE;72;E;01.01.0001;25.10.199325.10.1993;
57019;57360;AMNEVILLE;AMNEVILLE LES THERMES;57;E;01.01.0001;25.10.199318.02.2002;
57019;57361;AMNEVILLE;AMNEVILLE CEDEX;57;E;01.01.0001;28.05.200328.05.2003;C
57019;57362;AMNEVILLE;AMNEVILLE CEDEX;57;E;01.01.0001;28.05.200328.05.2003;C
57019;57363;AMNEVILLE;AMNEVILLE CEDEX;57;E;01.01.0001;28.05.200328.05.2003;C
57019;57364;AMNEVILLE;AMNEVILLE CEDEX;57;E;01.01.0001;28.05.200328.05.2003;C
57019;57366;AMNEVILLE;AMNEVILLE CEDEX;57;E;01.01.0001;28.05.200328.05.2003;C
57019;57367;AMNEVILLE;AMNEVILLE CEDEX;57;E;01.01.0001;28.05.200328.05.2003;C
57019;57368;AMNEVILLE;AMNEVILLE CEDEX;57;E;01.01.0001;28.05.200328.05.2003;C
57019;57369;AMNEVILLE;AMNEVILLE CEDEX;57;E;01.01.0001;28.05.200328.05.2003;C
70015;70170;AMONCOURT;AMONCOURT;70;E;01.01.0001;25.10.199325.10.1993;
25017;25330;AMONDANS;AMONDANS;25;E;01.01.0001;25.10.199325.10.1993;
70016;70310;AMONT ET EFFRENEY;AMONT ET EFFRENEY;70;E;01.01.0001;25.10.199325.10.1993;
64019;64120;AMOROTS SUCCOS;AMOROTS SUCCOS;64;E;01.01.0001;25.10.199325.10.1993;
40002;40330;AMOU;AMOU;40;E;01.01.0001;25.10.199325.10.1993;
74931;74500;AMPHION LES BAINS;EVIAN LES BAINS;74;E;01.01.0001;25.10.199325.10.1993;
12907;12000;AMPIAC;RODEZ;12;E;01.01.0001;25.10.199325.10.1993;
21012;21400;AMPILLY LE SEC;AMPILLY LE SEC;21;E;01.01.0001;25.10.199325.10.1993;
21011;21450;AMPILLY LES BORDES;AMPILLY LES BORDES;21;E;01.01.0001;25.10.199325.10.1993;
09010;09400;AMPLAING;MERCUS GARRABET;09;E;01.01.0001;25.10.199320.04.1998;
69006;69550;AMPLEPUIS;AMPLEPUIS;69;E;01.01.0001;25.10.199325.10.1993;
62030;62760;AMPLIER;AMPLIER;62;E;01.01.0001;25.10.199325.10.1993;
53004;53200;AMPOIGNE;AMPOIGNE;53;E;01.01.0001;25.10.199325.10.1993;
77003;77760;AMPONVILLE;AMPONVILLE;77;E;01.01.0001;25.10.199325.10.1993;
2B015;20272;AMPRIANI;AMPRIANI;2B;E;01.01.0001;25.10.199325.10.1993;
69007;69420;AMPUIS;AMPUIS;69;E;01.01.0001;25.10.199325.10.1993;
83003;83111;AMPUS;AMPUS;83;E;01.01.0001;25.10.199325.10.1993;
79009;79210;AMURE;AMURE;79;E;01.01.0001;25.10.199325.10.1993;
60011;60310;AMY;AMY;60;E;01.01.0001;25.10.199325.10.1993;
98711;98760;ANAA;ANAA;98;E;01.01.0001;21.12.199421.12.1994;
98711;98786;ANAA;HITIANAU;98;E;01.01.0001;12.10.200912.10.2009;
98711;98790;ANAA;TEPUPAHEA;98;E;01.01.0001;12.10.200912.10.2009;
16011;16560;ANAIS;ANAIS;16;E;01.01.0001;25.10.199325.10.1993;
17007;17540;ANAIS;ANAIS;17;E;01.01.0001;25.10.199325.10.1993;
31008;31230;ANAN;ANAN;31;E;01.01.0001;25.10.199325.10.1993;
98B43;98752;ANAPOTO;ANAPOTO;98;E;01.01.0001;12.10.200912.10.2009;L
64020;64570;ANCE;ANCE;64;E;01.01.0001;25.10.199325.10.1993;
76007;76710;ANCEAUMEVILLE;ANCEAUMEVILLE;76;E;01.01.0001;25.10.199325.10.1993;
61003;61550;ANCEINS;ANCEINS;61;E;01.01.0001;25.10.199325.10.1993;
05004;05260;ANCELLE;ANCELLE;05;E;01.01.0001;25.10.199325.10.1993;
55009;55320;ANCEMONT;ANCEMONT;55;E;01.01.0001;25.10.199325.10.1993;
44003;44150;ANCENIS;ANCENIS;44;E;01.01.0001;18.02.199924.07.2000;
44003;44151;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;28.05.200328.05.2003;C
44003;44152;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;28.05.200328.05.2003;C
44003;44153;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;28.05.200328.05.2003;C
44003;44154;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;28.05.200328.05.2003;C
44003;44155;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;28.05.200328.05.2003;C
44003;44156;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;28.05.200328.05.2003;C
44003;44157;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;28.05.200328.05.2003;C
44003;44158;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;28.05.200328.05.2003;C
44003;44159;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;28.05.200328.05.2003;C
44003;44375;ANCENIS;ANCENIS CEDEX;44;E;01.01.0001;15.05.200715.05.2007;C
44003;44521;ANCENIS;ANCENIS;44;E;01.01.0001;24.07.200024.07.2000;
44003;44522;ANCENIS;ANCENIS;44;E;01.01.0001;24.07.200024.07.2000;
55010;55170;ANCERVILLE;ANCERVILLE;55;E;01.01.0001;25.10.199325.10.1993;
57020;57580;ANCERVILLE;ANCERVILLE;57;E;01.01.0001;25.10.199325.10.1993;
54014;54450;ANCERVILLER;ANCERVILLER;54;E;01.01.0001;25.10.199325.10.1993;
21013;21410;ANCEY;ANCEY;21;E;01.01.0001;25.10.199325.10.1993;
08011;08500;ANCHAMPS;ANCHAMPS;08;E;01.01.0001;25.10.199325.10.1993;
37004;37500;ANCHE;ANCHE;37;E;01.01.0001;25.10.199325.10.1993;
86003;86700;ANCHE;ANCHE;86;E;01.01.0001;25.10.199325.10.1993;
70017;70210;ANCHENONCOURT ET CHAZEL;ANCHENONCOURT ET CHAZEL;70;E;01.01.0001;25.10.199325.10.1993;
02015;02600;ANCIENVILLE;ANCIENVILLE;02;E;01.01.0001;25.10.199325.10.1993;
70018;70100;ANCIER;ANCIER;70;E;01.01.0001;25.10.199325.10.1993;
72005;72610;ANCINNES;ANCINNES;72;E;01.01.0001;25.10.199319.08.1994;
65006;65440;ANCIZAN;ANCIZAN;65;E;01.01.0001;25.10.199325.10.1993;
26008;26200;ANCONE;ANCONE;26;E;01.01.0001;25.10.199325.10.1993;
76008;76370;ANCOURT;ANCOURT;76;E;01.01.0001;25.10.199325.10.1993;
76009;76560;ANCOURTEVILLE SUR HERICOURT;ANCOURTEVILLE HERICOURT;76;E;01.01.0001;25.10.199325.10.1993;
76010;76760;ANCRETIEVILLE ST VICTOR;ANCRETIEVILLE ST VICTOR;76;E;01.01.0001;25.10.199325.10.1993;
76011;76540;ANCRETTEVILLE SUR MER;ANCRETTEVILLE SUR MER;76;E;01.01.0001;25.10.199325.10.1993;
50007;50200;ANCTEVILLE;ANCTEVILLE;50;E;01.01.0001;25.10.199325.10.1993;
14011;14240;ANCTOVILLE;ANCTOVILLE;14;E;01.01.0001;25.10.199325.10.1993;
50008;50400;ANCTOVILLE SUR BOSCQ;ANCTOVILLE SUR BOSCQ;50;E;01.01.0001;25.10.199325.10.1993;
69008;69490;ANCY;ANCY;69;E;01.01.0001;25.10.199325.10.1993;
89005;89160;ANCY LE FRANC;ANCY LE FRANC;89;E;01.01.0001;25.10.199325.10.1993;
89006;89160;ANCY LE LIBRE;ANCY LE LIBRE;89;E;01.01.0001;25.10.199325.10.1993;
57021;57130;ANCY SUR MOSELLE;ANCY SUR MOSELLE;57;E;01.01.0001;25.10.199325.10.1993;
80022;80140;ANDAINVILLE;ANDAINVILLE;80;E;01.01.0001;25.10.199325.10.1993;
07009;07340;ANDANCE;ANDANCE;07;E;01.01.0001;25.10.199325.10.1993;
26009;26140;ANDANCETTE;ANDANCETTE;26;E;01.01.0001;25.10.199325.10.1993;
49004;49800;ANDARD;ANDARD;49;E;01.01.0001;25.10.199325.10.1993;
27015;27430;ANDE;ANDE;27;E;01.01.0001;25.10.199325.10.1993;
80023;80700;ANDECHY;ANDECHY;80;E;01.01.0001;25.10.199325.10.1993;
22002;22400;ANDEL;ANDEL;22;E;01.01.0001;25.10.199325.10.1993;
02016;02800;ANDELAIN;ANDELAIN;02;E;01.01.0001;25.10.199325.10.1993;
03004;03120;ANDELAROCHE;ANDELAROCHE;03;E;01.01.0001;25.10.199325.10.1993;
70019;70000;ANDELARRE;ANDELARRE;70;E;01.01.0001;25.10.199325.10.1993;
70020;70000;ANDELARROT;ANDELARROT;70;E;01.01.0001;25.10.199325.10.1993;
15004;15100;ANDELAT;ANDELAT;15;E;01.01.0001;25.10.199325.10.1993;
90001;90400;ANDELNANS;ANDELNANS;90;E;01.01.0001;25.10.199325.10.1993;
52008;52700;ANDELOT BLANCHEVILLE;ANDELOT BLANCHEVILLE;52;E;01.01.0001;25.10.199325.10.1993;
39009;39110;ANDELOT EN MONTAGNE;ANDELOT EN MONTAGNE;39;E;01.01.0001;25.10.199325.10.1993;
39010;39320;ANDELOT MORVAL;ANDELOT MORVAL;39;E;01.01.0001;25.10.199325.10.1993;
78013;78770;ANDELU;ANDELU;78;E;01.01.0001;25.10.199325.10.1993;
55011;55800;ANDERNAY;ANDERNAY;55;E;01.01.0001;25.10.199325.10.1993;
33005;33138;ANDERNOS LES BAINS;ANDERNOS LES BAINS;33;E;01.01.0001;20.04.199820.04.1998;
33005;33148;ANDERNOS LES BAINS;ANDERNOS LES BAINS;33;E;01.01.0001;20.04.199820.04.1998;
33005;33510;ANDERNOS LES BAINS;ANDERNOS LES BAINS;33;E;01.01.0001;25.10.199325.10.1993;
33005;33740;ANDERNOS LES BAINS;ANDERNOS LES BAINS;33;E;01.01.0001;14.01.199914.01.1999;
54015;54560;ANDERNY;ANDERNY;54;E;01.01.0001;25.10.199325.10.1993;
01009;01300;ANDERT ET CONDON;ANDERT ET CONDON;01;E;01.01.0001;25.10.199325.10.1993;
08012;08240;ANDEVANNE;BUZANCY;08;E;01.01.0001;25.10.199325.10.1993;
60012;60570;ANDEVILLE;ANDEVILLE;60;E;01.01.0001;25.10.199325.10.1993;
49005;49220;ANDIGNE;ANDIGNE;49;E;01.01.0001;25.10.199325.10.1993;
81012;81140;ANDILLAC;ANDILLAC;81;E;01.01.0001;25.10.199325.10.1993;
17008;17230;ANDILLY;ANDILLY;17;E;01.01.0001;25.10.199325.10.1993;
54016;54200;ANDILLY;ANDILLY;54;E;01.01.0001;25.10.199325.10.1993;
74009;74350;ANDILLY;ANDILLY;74;E;01.01.0001;25.10.199325.10.1993;
95014;95580;ANDILLY;ANDILLY;95;E;01.01.0001;25.10.199325.10.1993;
52009;52360;ANDILLY EN BASSIGNY;ANDILLY EN BASSIGNY;52;E;01.01.0001;25.10.199325.10.1993;
47009;47170;ANDIRAN;ANDIRAN;47;E;01.01.0001;25.10.199325.10.1993;
67010;67140;ANDLAU;ANDLAU;67;E;01.01.0001;25.10.199325.10.1993;
64021;64420;ANDOINS;ANDOINS;64;E;01.01.0001;25.10.199325.10.1993;
68007;68280;ANDOLSHEIM;ANDOLSHEIM;68;E;01.01.0001;25.10.199325.10.1993;
06003;06750;ANDON;ANDON;06;E;01.01.0001;25.10.199325.10.1993;
45005;45480;ANDONVILLE;ANDONVILLE;45;E;01.01.0001;25.10.199325.10.1993;
70021;70200;ANDORNAY;ANDORNAY;70;E;01.01.0001;25.10.199325.10.1993;
53005;53240;ANDOUILLE;ANDOUILLE;53;E;01.01.0001;25.10.199325.10.1993;
35003;35250;ANDOUILLE NEUVILLE;ANDOUILLE NEUVILLE;35;E;01.01.0001;25.10.199325.10.1993;
81013;81350;ANDOUQUE;ANDOUQUE;81;E;01.01.0001;25.10.199325.10.1993;
64022;64390;ANDREIN;ANDREIN;64;E;01.01.0001;25.10.199325.10.1993;
62031;62340;ANDRES;ANDRES;62;E;01.01.0001;25.10.199325.10.1993;
65007;65390;ANDREST;ANDREST;65;E;01.01.0001;25.10.199325.10.1993;
78015;78570;ANDRESY;ANDRESY;78;E;01.01.0001;25.10.199325.10.1993;
78015;78780;ANDRESY;ANDRESY;78;E;01.01.0001;10.02.199710.02.1997;
49006;49600;ANDREZE;ANDREZE;49;E;01.01.0001;25.10.199325.10.1993;
77004;77390;ANDREZEL;ANDREZEL;77;E;01.01.0001;25.10.199325.10.1993;
42005;42160;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON;42;E;01.01.0001;25.10.199325.10.1993;
42005;42161;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON CEDEX;42;E;01.01.0001;28.10.200428.10.2004;C
42005;42162;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON CEDEX;42;E;01.01.0001;28.10.200428.10.2004;C
42005;42163;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON CEDEX;42;E;01.01.0001;28.10.200428.10.2004;C
42005;42164;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON CEDEX;42;E;01.01.0001;28.10.200428.10.2004;C
42005;42165;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON CEDEX;42;E;01.01.0001;28.10.200428.10.2004;C
42005;42166;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON CEDEX;42;E;01.01.0001;28.10.200428.10.2004;C
42005;42167;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON CEDEX;42;E;01.01.0001;28.10.200428.10.2004;C
42005;42168;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON CEDEX;42;E;01.01.0001;28.10.200428.10.2004;C
42005;42169;ANDREZIEUX BOUTHEON;ANDREZIEUX BOUTHEON CEDEX;42;E;01.01.0001;28.10.200428.10.2004;C
89007;89480;ANDRYES;ANDRYES;89;E;01.01.0001;25.10.199325.10.1993;
30010;30140;ANDUZE;ANDUZE;30;E;01.01.0001;25.10.199325.10.1993;
65008;65240;ANERAN CAMORS;CAZAUXFRECHET ANERANCAMORS;65;E;01.01.0001;25.10.199310.01.1994;
65009;65150;ANERES;ANERES;65;E;01.01.0001;25.10.199325.10.1993;
28007;28260;ANET;ANET;28;E;01.01.0001;25.10.199325.10.1993;
44004;44150;ANETZ;ANETZ;44;E;01.01.0001;25.10.199325.10.1993;
64023;64510;ANGAIS;ANGAIS;64;E;01.01.0001;25.10.199325.10.1993;
98A19;98755;ANGAKAUITAI;ANGAKAUITAI;98;E;01.01.0001;12.10.200912.10.2009;L
41002;41400;ANGE;ANGE;41;E;01.01.0001;25.10.199325.10.1993;
16012;16130;ANGEAC CHAMPAGNE;ANGEAC CHAMPAGNE;16;E;01.01.0001;25.10.199325.10.1993;
16013;16120;ANGEAC CHARENTE;ANGEAC CHARENTE;16;E;01.01.0001;25.10.199325.10.1993;
08013;08450;ANGECOURT;ANGECOURT;08;E;01.01.0001;25.10.199325.10.1993;
16014;16300;ANGEDUC;ANGEDUC;16;E;01.01.0001;25.10.199325.10.1993;
89008;89440;ANGELY;ANGELY;89;E;01.01.0001;25.10.199325.10.1993;
90002;90150;ANGEOT;ANGEOT;90;E;01.01.0001;25.10.199325.10.1993;
49007;49000;ANGERS;ANGERS;49;E;01.01.0001;25.10.199321.10.1996;
49007;49001;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49002;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49003;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49004;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49005;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49006;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49007;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49008;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49009;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49010;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49011;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49012;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49013;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49014;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49015;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49016;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49017;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200329.12.2003;C
49007;49018;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49019;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49020;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49021;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49022;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49023;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49024;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49025;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49026;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49027;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49028;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49029;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49030;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49031;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49032;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49033;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49034;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49035;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49036;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49037;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49038;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49039;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49040;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49041;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49042;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49043;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49044;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49045;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49046;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49047;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49048;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49049;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49050;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49051;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49052;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49053;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49054;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49055;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49056;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49057;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49058;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49059;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49060;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49061;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49062;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49063;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49064;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49065;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49066;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49067;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49068;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49069;ANGERS;ANGERS CEDEX 01;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49100;ANGERS;ANGERS;49;E;01.01.0001;21.10.199621.10.1996;
49007;49101;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49102;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49103;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49104;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49105;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49106;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
49007;49107;ANGERS;ANGERS CEDEX 02;49;E;01.01.0001;28.05.200328.05.2003;C
